x,effect
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-1.049044555395615,0.989874310324488
-0.6686881231804166,0.7969135446373635
-0.5419026457753506,0.728606044347769
-0.39700495731241797,0.6460121548692651
-0.2883316909652183,0.5787435653809581
-0.20380803936184091,0.5218352470309022
-0.09815347485761917,0.4434921424337891
-0.03476073615508627,0.39193535144081587
0.057446883775871135,0.30990043051981897
0.1342865670516688,0.2352479833375301
0.20778539453286632,0.1596097248278623
0.2822029573575791,0.07994340993071705
0.34559569606011203,0.010478323837994349
0.42627736349969947,-0.07889931887487826
0.4723811734651783,-0.12994976279277554
0.4723811734651783,-0.12994976279277554
0.5267178066387782,-0.18964272243042074
0.6172788619281109,-0.28683078857950484
0.6897277061595772,-0.36120386742184396
0.7657747231386691,-0.4345895136202984
0.8417907620214994,-0.5017554443239904
0.9070742388539765,-0.5534185829416653
0.9795230830854423,-0.603091234739217
1.0809514650094956,-0.6568206813103049
1.1823798469335483,-0.6898288398824176
1.2838082288576014,-0.7048561487587011
1.433281633798311,-0.7047367714499929
1.6505318140399932,-0.6869652009626305
