x,effect
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6872328428552271,-11.976662219947375
-0.6315929233146534,-11.81922679900827
-0.6315929233146534,-11.81922679900827
-0.5759530037740798,-11.657816866310045
-0.5759530037740798,-11.657816866310045
-0.5203130842335061,-11.491236892213806
-0.4646731646929324,-11.31829134708066
-0.4646731646929324,-11.31829134708066
-0.4090332451523587,-11.137784701271706
-0.35339332561178505,-10.948521425148046
-0.29775340607121137,-10.749305989070791
-0.24211348653063766,-10.5392389636085
-0.18647356699006398,-10.319451212844054
-0.1308336474494903,-10.091925212681492
-0.07519372790891661,-9.8586463525473
0.03608611117223076,-9.382771610069964
0.09172603071280445,-9.1441465065798
0.20300586979395183,-8.674051140077106
0.2586457893345255,-8.443547335625546
0.3699256284156729,-7.9921908467218845
0.5368453870373939,-7.340916323776181
0.6481252261185413,-6.9228473340609575
0.8150449847402623,-6.305726542136192
0.9819647433619834,-5.680953420269899
1.204524421524278,-4.826637940420335
1.4827240192271465,-3.7638529689145592
1.7609236169300149,-2.79193650395003
2.2060429732546045,-1.553812923470781
