x,effect
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.7157892336009485,-3.207899198717266
-0.6619867223791163,-3.2165841967530313
-0.6442958890941851,-3.21862208746812
-0.6094580647318014,-3.22112326533134
-0.5744991606531806,-3.2212566095276363
-0.5322454553546093,-3.21762270808031
-0.49011758930937477,-3.2091480171792846
-0.44498326045106,-3.193831672625206
-0.394039562531774,-3.16765056507323
-0.34071513402612263,-3.1287404211391507
-0.2909955502285744,-3.0807879327748204
-0.23581519333405307,-3.0147920439155262
-0.1779075288114349,-2.9321856100821058
-0.1059298773481731,-2.8122468699327916
-0.032898472544967416,-2.6732288986181794
0.044546045837215414,-2.5094377256870546
0.13042806936532045,-2.3116921594752107
0.22719585147455607,-2.0742717729210174
0.3257722015909302,-1.8233582781027469
0.44480779418428773,-1.518511015690548
0.5669759023722074,-1.217581072595616
0.7080359860531041,-0.9089928980614896
0.8812716336932657,-0.6260441070885668
1.0592415147764718,-0.447411055566347
1.288574142746571,-0.30357430735040025
1.5309985706163436,-0.08937424658281568
1.8119992059923848,0.44720108857642954
2.2434494490413535,1.1493940536685956
