x,effect
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.9561981895951462,5.030164577277789
-0.4320615143937687,4.273381509083987
-0.28230817862194657,4.096612211638579
-0.13255484285012442,3.8933584659424287
-0.05767817496421334,3.767198305647157
0.0920751608076088,3.480729495948573
0.16695182869351988,3.329581476645331
0.24182849657943095,3.1777711376752196
0.316705164465342,3.027950282875789
0.3915818323512531,2.88271245229189
0.4664585002371642,2.741631376233233
0.5413351681230752,2.5998383010428046
0.6162118360089863,2.452108871297911
0.6910885038948974,2.293747961887383
0.7659651717808085,2.123689262682281
0.8408418396667195,1.9423885793038582
0.9157185075526306,1.7503102083705837
0.9905951754385417,1.5481850187199224
1.0654718433244528,1.3372029728699977
1.215225179096275,0.8938351242410411
1.290101846982186,0.666239219388366
1.4398551827540083,0.2195576737517634
1.5896085185258304,-0.1988605928806543
1.8142385221835635,-0.7965255083198055
