x,effect
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
-0.6814402075198981,-2.565073542477619
1.4674801823618546,2.9639908870280562
1.4674801823618546,2.9639908870280562
1.4674801823618546,2.9639908870280562
1.4674801823618546,2.9639908870280562
1.4674801823618546,2.9639908870280562
1.4674801823618546,2.9639908870280562
1.4674801823618546,2.9639908870280562
1.4674801823618546,2.9639908870280562
1.4674801823618546,2.9639908870280562
1.4674801823618546,2.9639908870280562
1.4674801823618546,2.9639908870280562
1.4674801823618546,2.9639908870280562
