x,effect
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
0.0,-0.9007841748180796
1.0,-1.1425347927712164
1.0,-1.1425347927712164
1.0,-1.1425347927712164
1.0,-1.1425347927712164
