x,effect
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
0.0,-2.127865499474707
3.25,-1.9853471639015638
3.9230769230769234,-1.9372480262652374
4.319999999999999,-1.8990334120067327
4.676159420289839,-1.8573237017953497
5.0,-1.8126783966665727
5.25,-1.7741450488915609
5.5,-1.7326472926327212
5.76,-1.6869165932258228
6.0,-1.6428855924327415
6.25,-1.5956851673761936
6.5,-1.5476027321985846
6.75,-1.498425327124949
7.0,-1.4473841424916127
7.285714285714286,-1.3857633115220052
7.578947368421053,-1.3176969305291903
7.8984330143540635,-1.2365033011447515
8.142857142857142,-1.1685945739467967
8.5,-1.061263229507077
8.879999999999999,-0.9391964614858174
9.230769230769232,-0.8220644106686317
9.676794871794883,-0.6710255442269554
10.2,-0.4942312921410366
11.0,-0.22310917239673028
