x,effect
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
0.0,7.388633350183369
6.0,4.955208581122776
6.0,4.955208581122776
12.0,2.3644609756063484
12.0,2.3644609756063484
12.0,2.3644609756063484
13.0,1.9179127900981618
17.0,-0.03651741875893785
18.0,-0.5635078493282706
18.0,-0.5635078493282706
19.0,-1.0835117500734328
19.0,-1.0835117500734328
21.0,-2.1544413389641788
24.0,-3.9158349517096607
24.0,-3.9158349517096607
24.0,-3.9158349517096607
24.0,-3.9158349517096607
24.0,-3.9158349517096607
24.0,-3.9158349517096607
24.0,-3.9158349517096607
25.0,-4.571431359071803
25.0,-4.571431359071803
25.0,-4.571431359071803
26.0,-5.224432983990514
