x,effect
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
0.0,-2.386913438626157
1.0,-2.2239152681970062
1.0,-2.2239152681970062
1.0,-2.2239152681970062
1.0,-2.2239152681970062
1.0,-2.2239152681970062
1.0,-2.2239152681970062
1.0,-2.2239152681970062
1.0,-2.2239152681970062
4.0,-1.7044345115200732
4.0,-1.7044345115200732
4.0,-1.7044345115200732
4.0,-1.7044345115200732
