x,effect
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
0.0,-0.20868393022650222
