x,effect
2.0,-0.25243063193013116
2.0,-0.25243063193013116
3.0,-0.17411767438338438
3.0,-0.17411767438338438
3.0,-0.17411767438338438
3.0,-0.17411767438338438
4.0,-0.1693580436860311
4.0,-0.1693580436860311
4.0,-0.1693580436860311
4.0,-0.1693580436860311
5.0,-0.18778367842205718
5.0,-0.18778367842205718
5.0,-0.18778367842205718
5.0,-0.18778367842205718
6.0,-0.13674354852573373
6.0,-0.13674354852573373
6.0,-0.13674354852573373
6.0,-0.13674354852573373
6.0,-0.13674354852573373
7.0,-0.02008540323512087
7.0,-0.02008540323512087
7.0,-0.02008540323512087
7.0,-0.02008540323512087
7.0,-0.02008540323512087
8.0,0.07261185838292826
8.0,0.07261185838292826
8.0,0.07261185838292826
8.0,0.07261185838292826
9.0,0.12051180268911788
9.0,0.12051180268911788
9.0,0.12051180268911788
10.0,0.14781035819423113
10.0,0.14781035819423113
10.0,0.14781035819423113
11.0,0.19682092228066894
11.0,0.19682092228066894
12.0,0.29875396434284635
12.0,0.29875396434284635
13.0,0.4266891098036765
14.0,0.5469438660551257
15.0,0.6368581640637208
