x,effect
0.0,-11.976662223528034
0.0,-11.976662223528034
0.0,-11.976662223528034
0.0,-11.976662223528034
0.0,-11.976662223528034
0.0,-11.976662223528034
0.0,-11.976662223528034
0.0,-11.976662223528034
0.0,-11.976662223528034
0.0,-11.976662223528034
0.0,-11.976662223528034
0.0,-11.976662223528034
0.0,-11.976662223528034
0.0,-11.976662223528034
1.0,-11.81922680258893
1.0,-11.81922680258893
2.0,-11.65781686989071
2.0,-11.65781686989071
3.0,-11.49123689579448
4.0,-11.318291350661328
4.0,-11.318291350661328
5.0,-11.137784704852383
6.0,-10.948521428728727
7.0,-10.749305992651472
8.0,-10.539238967189181
9.0,-10.319451216424735
10.0,-10.091925216262172
11.0,-9.858646356127975
13.0,-9.38277161365064
14.0,-9.144146510160475
16.0,-8.674051143657778
17.0,-8.443547339206217
19.0,-7.992190850302553
22.0,-7.340916327356846
24.0,-6.9228473376416195
27.0,-6.305726545716852
30.0,-5.680953423850555
34.0,-4.826637944000995
39.0,-3.76385297249522
44.0,-2.79193650753069
52.0,-1.553812927051445
