x,effect
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
0.0,-0.6722683116576145
1.0,-0.2806411135711566
