x,effect
91.0,1.162649161280774
96.0,1.1584621611840233
100.0,1.203425315345076
103.0,1.2546593147344915
107.0,1.3336103710200549
111.0,1.4135610909156335
113.0,1.4506425877342575
115.0,1.4840564712612043
117.0,1.512499877534547
119.0,1.535100235221565
122.0,1.5586323354201137
124.0,1.5680226544962175
126.0,1.5728664099260241
128.0,1.573585002737001
130.0,1.5705926845777434
132.0,1.563994448461836
133.0,1.5592462853012652
135.0,1.5466356144889835
137.0,1.5295841453073116
139.0,1.507745870898801
140.0,1.4949235545915294
142.0,1.4652564076564507
144.0,1.430021411713965
146.0,1.3891928809201664
148.0,1.3427865454913985
150.0,1.2908181356440045
152.0,1.2333033815943286
153.0,1.2024710411862432
155.0,1.1366732357392744
157.0,1.0657471234686107
159.0,0.9906167943772607
162.0,0.8721538030076194
164.0,0.7907437494768927
167.0,0.6673942099955417
169.0,0.5857853522755683
172.0,0.46707498976215844
175.0,0.35622485788015246
177.0,0.2885897435048971
181.0,0.17315711896201283
186.0,0.05788296768652271
190.0,-0.03295074762440198
