mean_p,obs,n
0.004571353114519395,0.0,906
0.006410416034710059,0.0,906
0.007848375644158601,0.0,906
0.009774706080220436,0.0,906
0.012058791654885931,0.0011037527593818985,906
0.014709921595527647,0.002207505518763797,906
0.01802150097505479,0.005518763796909493,906
0.024882288959628383,0.01434878587196468,906
0.04343916651245425,0.04083885209713024,906
0.3240671438880017,0.40176600441501104,906
