mean_p,obs,n
2.1926686781885034e-05,0.0,906
4.836698312962444e-05,0.0,906
9.168807066961303e-05,0.0,906
0.00023602382540073393,0.0,906
0.000806898535089103,0.0,906
0.0018986008871403166,0.0,906
0.0041096781820047865,0.002207505518763797,906
0.010781037442272505,0.005518763796909493,906
0.04993837754733278,0.03532008830022075,906
0.3978510662993398,0.4227373068432671,906
