mean_p,obs,n
7.595444211601743e-09,0.0,906
6.264526478919388e-08,0.0,906
3.376806831437288e-07,0.0,906
3.3838382025115647e-06,0.0,906
5.376271553602439e-05,0.0,906
0.0003795931188436326,0.0,906
0.0015078133846241294,0.0033112582781456954,906
0.0069424735914606715,0.004415011037527594,906
0.05057070030460361,0.03642384105960265,906
0.4063255295844984,0.4216335540838852,906
