mean_p,obs,n
1.0867490983411145e-06,0.0,906
5.158345624953309e-06,0.0,906
1.4599997558199883e-05,0.0,906
4.124947718751298e-05,0.0,906
0.00012966125182219227,0.0,906
0.0004085374383789078,0.0011037527593818985,906
0.0012809209885662092,0.002207505518763797,906
0.004728743856352688,0.005518763796909493,906
0.0303968165667148,0.039735099337748346,906
0.42877688978785733,0.41721854304635764,906
