x,effect
-1.0851455946361483,6.27677827090111
-1.0631187625885132,6.1687180528546275
-1.0435423949081426,6.070950085303673
-1.0294041121031954,5.99937520903181
-1.019049330730136,5.946459972886558
-1.0105949984063143,5.9029556948166535
-0.9980435826440721,5.837884449332704
-0.9894398065675338,5.792954389416135
-0.982833333554341,5.758280039140078
-0.9740137283895742,5.711759461518084
-0.9679232701938185,5.679483813707685
-0.9588116740729847,5.630974350048054
-0.944964061744074,5.5567534649790655
-0.9326353271510455,5.490188700413719
-0.9232966342110008,5.439478515058005
-0.915065541594917,5.3945909811341615
-0.8865970937630996,5.23813934016977
-0.7092376954533026,4.251314237459658
-0.4631820712541822,3.0261835980792817
-0.3886778073828811,2.7310794661327265
-0.022499659547201047,1.7083184596351402
0.07641231252119023,1.4462006538945396
0.13699535792676584,1.2669724102593687
0.22018638142157326,1.001406224525962
0.5231710269389421,-0.04693564082359206
0.6034261520158132,-0.30450761383840874
0.6599347414728212,-0.4741179620361588
0.7261376096730738,-0.6593812073699352
0.8034528702643697,-0.8558497131487139
0.9655597988965071,-1.1857697785042451
1.04937367049923,-1.3058013626807345
1.0855263643889217,-1.3488121167295961
1.1139060550078266,-1.3805290078530998
1.1316587509090184,-1.3998760583382428
1.1531752548482892,-1.4231739388150237
1.1824071954016442,-1.4551970866897384
1.205884827012074,-1.4818010553941912
1.2254255306528943,-1.5049249439255996
1.257403414744264,-1.5454355171410956
1.2963378326214576,-1.6000315488954322
1.3438744185802767,-1.6753121986023727
