x,effect
-1.1102960912807494,-2.197098511187498
-1.0846607420631829,-2.224188655968777
-1.0571775724635875,-2.2541410833603606
-1.043983726176928,-2.268829575093031
-1.0235318579012602,-2.2919173186531907
-1.0144843518040578,-2.3022330562538644
-0.9999603985453653,-2.3188954372951853
-0.9884079943813097,-2.33221895714006
-0.9754576892683003,-2.347205205895587
-0.9637888281184078,-2.3607346200997834
-0.9516046119949436,-2.3748676917416134
-0.9405757907969153,-2.38764906581572
-0.924526592080717,-2.406196782274914
-0.9031595754346383,-2.4307215906238424
-0.8887885639574815,-2.447057826818854
-0.86447736341828,-2.4742962245151476
-0.8286472386452394,-2.513226170159869
-0.6997207986682953,-2.6339963275892035
-0.16214091692039073,-2.5479199396559555
-0.013507918324778186,-2.355606476948723
0.09212711103527134,-2.191991325037361
0.17593354305155573,-2.0519047934818646
0.24287477063242965,-1.937202530085866
0.3098393045814073,-1.8238279312574872
0.37157154939504095,-1.7236431288501937
0.43557566219392707,-1.6272711876037467
0.49571436956569587,-1.545739524727037
0.5472836616629243,-1.4818299505135177
0.6064151771956223,-1.4134465052262135
0.66651673135677,-1.3471965533978785
0.721132763502059,-1.2879646814911014
0.7817201147062469,-1.2215008133364489
0.836528112367547,-1.1614129590426325
0.9032822659558097,-1.0911738768043224
0.9645348334198357,-1.0324098119476546
1.0281369155436872,-0.9801652575552049
1.1103207939428086,-0.9295819671589493
1.2069408948127835,-0.8898690151464741
1.3144254605192291,-0.8587874100928045
1.423828200582909,-0.8267290161182295
1.5921650559064708,-0.732634688030025
