x,effect
-0.9746794344808966,-9.711021076690965
-0.8918825850158447,-8.89962366259924
-0.8918825850158447,-8.89962366259924
-0.8918825850158447,-8.89962366259924
-0.8129201441957021,-8.186635237284486
-0.8129201441957021,-8.186635237284486
-0.8129201441957021,-8.186635237284486
-0.7958224257542217,-8.042203979469786
-0.7655590023509528,-7.796557631128277
-0.7385489458759965,-7.588948693728938
-0.7385489458759965,-7.588948693728938
-0.7385489458759965,-7.588948693728938
-0.7385489458759965,-7.588948693728938
-0.7152191702817126,-7.419144566305691
-0.6900655593423541,-7.246127109164198
-0.6674238124719145,-7.098297095195176
-0.6674238124719145,-7.098297095195176
-0.6674238124719145,-7.098297095195176
-0.6674238124719145,-7.098297095195176
-0.6380774695464941,-6.9159845583644195
-0.6172133998483676,-6.791542855881319
-0.5982930264130992,-6.681590799559488
-0.5982930264130992,-6.681590799559488
-0.545544725589981,-6.3840768644847286
-0.5298572101062741,-6.296676253927504
-0.48733971724044817,-6.058036224106813
0.881630720467888,3.7089364331775974
0.9770084209183943,4.143430508425597
0.9770084209183943,4.143430508425597
1.0702591020190138,4.493627823992431
1.0702591020190138,4.493627823992431
1.1268723396380222,4.676534290312665
1.1742179860604585,4.816114666562007
1.1742179860604585,4.816114666562007
1.2440333788202984,5.00539221554832
1.2924606552829938,5.129121593255519
1.2924606552829938,5.129121593255519
1.3282641733803235,5.218626069376614
1.4301938838683883,5.475456403102062
1.4301938838683883,5.475456403102062
1.4888474289418197,5.629876582721593
