x,effect
-1.0946114428081375,0.1702707235898129
-0.9495354696173927,0.18431927748495486
-0.8510212093097883,0.19457799101714976
-0.7898395012911966,0.1999346885024639
-0.7347265200332703,0.20275725118765675
-0.6845103795018551,0.20282076581749936
-0.6483618682724871,0.20095695720384063
-0.6149827483865752,0.197546510443022
-0.5850506387451495,0.19292566315263146
-0.5627826356588106,0.18843288141287837
-0.5432730722831394,0.1837016212707862
-0.5172194153034851,0.17625737999020324
-0.49710142485170516,0.1697410461727712
-0.46961775253894417,0.15994254702345634
-0.4352284869268964,0.1465598612756778
-0.40201315808155136,0.13286054834672334
-0.3708455396279064,0.1196959499654773
-0.33523202918959266,0.10474385324230498
-0.3135488830329647,0.09589899566680457
-0.2912593905361688,0.08716095460833283
-0.2676779668130351,0.07844789789209837
-0.24676584833042325,0.07129782083500646
-0.21624264422825487,0.06206129683082872
-0.1677006944655156,0.051043238744502284
-0.11207055194135622,0.04528995576506375
-0.06776547088056452,0.04590511195373886
-0.0277360766039542,0.04984105836331851
0.021663211144295456,0.05837960712866018
0.07157602740230026,0.07027002547821636
0.13512177002570738,0.08867950749647377
0.18707041178123943,0.10520512981776875
0.2642024861659522,0.12978492043871906
0.3542080730252956,0.1558644851477394
0.43391739861734874,0.17663800154411557
0.5403620094192243,0.201648514535051
0.6655345783682332,0.22817011316209074
0.8232127072582617,0.25493750070984394
1.0086261330782726,0.2565340631352405
1.3005973217825026,0.1429366896377707
1.7117988334751209,-0.19373949053421113
2.1997280095742964,-0.420295558435357
