x,effect
-0.8255533207383,-7.570657149362835
-0.7927208893227372,-7.5154979512636535
-0.7756744225569102,-7.486935302674047
-0.7569313735705403,-7.455444820553466
-0.7397539714473969,-7.426403690159174
-0.7252560117225717,-7.401684915939061
-0.7083352314829662,-7.372513557485282
-0.6916760048457206,-7.343369938204332
-0.679207852475813,-7.321230824749925
-0.663075484605497,-7.292103719671094
-0.6479143386350901,-7.26416957926394
-0.6327165098379396,-7.235555183588733
-0.6206457849732434,-7.212347459389813
-0.6064227861568136,-7.184407676053739
-0.5914535128700341,-7.154258348320519
-0.574272396354719,-7.118645558327209
-0.5566965970114549,-7.081017720156944
-0.5392202752931292,-7.042316713540015
-0.5155113503630373,-6.987609659619974
-0.4860242756027661,-6.915731780462424
-0.43522807113614465,-6.780794459758821
-0.3940802812091002,-6.659942385764036
-0.34151373607811353,-6.488610002585088
-0.2902341646723819,-6.30110953435381
-0.23583045589333257,-6.0799435348635456
-0.17956835579114086,-5.830788032776918
-0.10307770314470534,-5.466275289434875
-0.02998053615656751,-5.09912150457031
0.05107799485867415,-4.681751626768888
0.14168835623206127,-4.212392002037449
0.23421068931178912,-3.736771768758159
0.3480272508564829,-3.166845778056127
0.466795471661986,-2.5951453868101884
0.6011752172300944,-1.9626894517708475
0.7537872475508621,-1.2444941711876083
0.9261337014388318,-0.46395842328877357
1.117630794114664,0.30255462912939346
1.3476023296105992,1.118979586329809
1.5762577810808605,1.9206738891012378
1.869547752013664,2.9948399590258115
2.2302815077401634,3.9506114348052814
