x,effect
-1.084649161811647,-7.715009991190938
-1.064169220035915,-7.674589221234276
-1.0409711406376747,-7.630505304942602
-1.030041575725035,-7.61029284912904
-1.0179182057502154,-7.588246343558828
-1.0089642675935715,-7.572195344804901
-0.9971986158200475,-7.551376339830187
-0.9890732070155672,-7.5371633773555144
-0.9834008154208864,-7.5273142145894285
-0.9745060554089822,-7.5119807938057965
-0.9699490190460526,-7.504173514573462
-0.9587540043542409,-7.485118483934121
-0.9452692572439713,-7.462368371847202
-0.9311821380659367,-7.438786978377811
-0.9235952181874544,-7.426145348003381
-0.9148698239148233,-7.411641145957541
-0.8857001063139361,-7.363205905614898
-0.7093164379811134,-7.039021450513111
-0.457723306556625,-6.287282285064827
-0.39784383764468534,-6.028002646686895
-0.015622189928681697,-3.759306258702015
0.0863570793667018,-3.1020316196137596
0.13604786535286398,-2.7945013883183947
0.20673141572165188,-2.3724498186518574
0.51420749923783,-0.7369924879386245
0.6190203259841379,-0.23090770234347155
0.6700323299612561,0.009459075423564119
0.7195154023227116,0.23928614927968414
0.7895018755438593,0.5593619285149453
0.9353551624986972,1.2388598097007923
1.0683146343075245,1.9478206573335295
1.0994660780235326,2.130690014379045
1.1290733559357946,2.3090810253554706
1.1475481224661574,2.422333185173243
1.1660213338464684,2.5368528958430003
1.1903694769721909,2.689446030108815
1.2103369447327517,2.815729499233351
1.2317355141982538,2.951938210736485
1.260350340359902,3.1350303832421273
1.288603049351897,3.3163530162257024
1.329279977225164,3.5773771015860714
