x,effect
-1.0235326314383177,-0.1577785591580242
-0.977008420918395,-0.09417580302195448
-0.9770084209183946,-0.0941758030219539
-0.9770084209183946,-0.0941758030219539
-0.9770084209183946,-0.0941758030219539
-0.9770084209183946,-0.0941758030219539
-0.9770084209183946,-0.0941758030219539
-0.9770084209183943,-0.0941758030219536
-0.9770084209183943,-0.0941758030219536
-0.9770084209183943,-0.0941758030219536
-0.9770084209183943,-0.0941758030219536
-0.9770084209183943,-0.0941758030219536
-0.9770084209183942,-0.09417580302195344
-0.977008420918394,-0.09417580302195314
-0.9770084209183931,-0.09417580302195198
-0.9770084209183931,-0.09417580302195198
-0.9711452147489693,-0.08619648773980627
-0.9304842103984708,-0.03270936108854929
-0.9304842103984701,-0.03270936108854833
0.0,-0.029750063491472523
0.0,-0.029750063491472523
0.0,-0.029750063491472523
0.8816307204678879,0.23947570126875672
0.9304842103984706,0.24520536968710316
0.9304842103984712,0.24520536968710321
0.9746794344808961,0.2452194310608709
0.9770084209183931,0.2450898924461026
0.9770084209183931,0.2450898924461026
0.9770084209183941,0.24508989244610258
0.9770084209183942,0.24508989244610255
0.9770084209183943,0.24508989244610255
0.9770084209183943,0.24508989244610255
0.9770084209183943,0.24508989244610255
0.9770084209183943,0.24508989244610255
0.9770084209183943,0.24508989244610255
0.9770084209183946,0.24508989244610255
0.9770084209183946,0.24508989244610255
0.9770084209183946,0.24508989244610255
0.9770084209183946,0.24508989244610255
0.9770084209183947,0.24508989244610255
1.0235326314383166,0.2405580968304226
