mean_p,obs,n
2.6334262761371017e-05,0.0,906
6.234014119006352e-05,0.0,906
0.00013385440983067066,0.0,906
0.0003439415006980134,0.0,906
0.0008563791642432307,0.0,906
0.001890510344194998,0.0,906
0.004581786520165177,0.0,906
0.012946915303377772,0.0033112582781456954,906
0.051521042403517174,0.033112582781456956,906
0.39342056040918266,0.42935982339955847,906
