mean_p,obs,n
7.951153707211029e-07,0.0,906
5.5359328318513545e-06,0.0,906
1.4863905378517529e-05,0.0,906
4.082773298052002e-05,0.0,906
0.00014948362468543752,0.0011037527593818985,906
0.000556273237863961,0.0,906
0.0018147308447009711,0.0,906
0.006260743974861121,0.004415011037527594,906
0.03951428097543239,0.03200883002207505,906
0.41742612911505567,0.4282560706401766,906
