Game_IDno,Batsman_Hand,Batsman_Name,Batsman_Runs,Batsman_Shot,Batsman_Team,Boundary,Bowler_Hand,Bowler_Name,Bowler_Type,Bowler_Length,Bowler_Line,Bowler_Wckt,Bowler_Team,Bye,Dismissal_Type,Batsman_Dismissed,Field_Position,Fielder_Name,FreeHit,Innings,LegBye,NoBall,NonStriker_Name,OverNum,BallNum,BallNumLgl,PPlay,Wide
37605,Right,Cameron White,4,Sweep,Stars,1,Left,Craig Simmons,Orthodox,Length Ball,Middle Stump,Around,Strikers,0,Not Out,,Fine Leg,,0,1,0,0,Luke Wright,3,2,2,1,0
37605,Right,Cameron White,0,Sweep,Stars,0,Left,Craig Simmons,Orthodox,Length Ball,Outside Off,Around,Strikers,0,Not Out,,Wicketkeeper,Tim Ludeman,0,1,0,0,Luke Wright,3,3,3,1,0
37605,Right,Cameron White,0,Pushed,Stars,0,Left,Craig Simmons,Orthodox,Length Ball,Middle Stump,Around,Strikers,0,Not Out,,Mid On,Johan Botha,0,1,0,0,Luke Wright,3,4,4,1,0
37605,Right,Cameron White,0,Sweep,Stars,0,Left,Craig Simmons,Orthodox,Length Ball,Outside Off,Around,Strikers,0,Not Out,,Bowler,Craig Simmons,0,1,0,0,Luke Wright,3,5,5,1,0
37605,Right,Cameron White,1,Pushed,Stars,0,Left,Craig Simmons,Orthodox,Length Ball,Middle Stump,Around,Strikers,0,Not Out,,Extra Cover,Kieron Pollard,0,1,0,0,Luke Wright,3,6,6,1,0
37605,Right,Cameron White,0,Drive,Stars,0,Right,Ben Laughlin,Fast Seam,Length Ball,Outside Off,Over,Strikers,0,Caught,Striker,Long Off,Brad Hodge,0,1,0,0,Luke Wright,4,1,1,1,0
37605,Right,Luke Wright,0,Pushed,Stars,0,Right,Ben Laughlin,Fast Seam,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Point,Alex Ross,0,1,0,0,Kevin Pietersen,4,2,2,1,0
37605,Right,Luke Wright,1,Worked,Stars,0,Right,Ben Laughlin,Fast Seam,Length Ball,Leg Stump,Over,Strikers,0,Not Out,,Short Fine Leg,Shaun Tait,0,1,0,0,Kevin Pietersen,4,3,3,1,0
37605,Right,Kevin Pietersen,1,Worked,Stars,0,Right,Ben Laughlin,Fast Seam,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Mid Wicket,Kane Richardson,0,1,0,0,Luke Wright,4,4,4,1,0
37605,Right,Luke Wright,1,Pull,Stars,0,Right,Ben Laughlin,Fast Seam,Back of a Length,Off Stump,Over,Strikers,0,Not Out,,Deep Mid Wicket,Travis Head,0,1,0,0,Kevin Pietersen,4,5,5,1,0
37605,Right,Kevin Pietersen,6,Pull,Stars,1,Right,Ben Laughlin,Fast Seam,Short,Outside Off,Over,Strikers,0,Not Out,,Fine Leg,,0,1,0,0,Luke Wright,4,6,6,1,0
37605,Right,Luke Wright,0,Drive,Stars,0,Left,Craig Simmons,Orthodox,Full Toss,Off Stump,Around,Strikers,0,Not Out,,Point,Travis Head,0,1,0,0,Kevin Pietersen,5,1,1,1,0
37605,Right,Luke Wright,1,Pushed,Stars,0,Left,Craig Simmons,Orthodox,Length Ball,Off Stump,Around,Strikers,0,Not Out,,Long Off,Kieron Pollard,0,1,0,0,Kevin Pietersen,5,2,2,1,0
37605,Right,Kevin Pietersen,1,Flick,Stars,0,Left,Craig Simmons,Orthodox,Full Toss,Off Stump,Around,Strikers,0,Not Out,,Mid On,Adam Zampa,0,1,0,0,Luke Wright,5,3,3,1,0
37605,Right,Luke Wright,1,Drive,Stars,0,Left,Craig Simmons,Orthodox,Length Ball,Off Stump,Around,Strikers,0,Not Out,,Cover,Ben Laughlin,0,1,0,0,Kevin Pietersen,5,4,4,1,0
37605,Right,Kevin Pietersen,0,Glance,Stars,0,Left,Craig Simmons,Orthodox,Length Ball,Middle Stump,Around,Strikers,0,Not Out,,Wicketkeeper,Tim Ludeman,0,1,0,0,Luke Wright,5,5,5,1,1
37605,Right,Kevin Pietersen,1,Pushed,Stars,0,Left,Craig Simmons,Orthodox,Back of a Length,Outside Off,Around,Strikers,0,Not Out,,Long Off,Kieron Pollard,0,1,0,0,Luke Wright,5,6,5,1,0
37605,Right,Luke Wright,4,Drive,Stars,1,Left,Craig Simmons,Orthodox,Length Ball,Outside Off,Around,Strikers,0,Not Out,,Long On,,0,1,0,0,Kevin Pietersen,5,7,6,1,0
37605,Right,Kevin Pietersen,0,Hook,Stars,0,Right,Shaun Tait,Fast Seam,Short,Outside Off,Over,Strikers,0,Not Out,,Wicketkeeper,Tim Ludeman,0,1,0,0,Luke Wright,6,1,1,0,0
37605,Right,Kevin Pietersen,1,Drive,Stars,0,Right,Shaun Tait,Fast Seam,Back of a Length,Outside Off,Over,Strikers,0,Not Out,,Backward Point,Ben Laughlin,0,1,0,0,Luke Wright,6,2,2,0,0
37605,Right,Luke Wright,0,Drive,Stars,0,Right,Shaun Tait,Fast Seam,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Mid Off,Brad Hodge,0,1,0,0,Kevin Pietersen,6,3,3,0,0
37605,Right,Luke Wright,1,Pull,Stars,0,Right,Shaun Tait,Fast Seam,Short,Outside Off,Over,Strikers,0,Not Out,,Mid Wicket,Johan Botha,0,1,0,0,Kevin Pietersen,6,4,4,0,0
37605,Right,Kevin Pietersen,1,Drive,Stars,0,Right,Shaun Tait,Fast Seam,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Deep Backward Point,Brad Hodge,0,1,0,0,Luke Wright,6,5,5,0,0
37605,Right,Luke Wright,4,Pull,Stars,1,Right,Shaun Tait,Fast Seam,Back of a Length,Outside Off,Over,Strikers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Kevin Pietersen,6,6,6,0,0
37605,Right,Kevin Pietersen,0,Worked,Stars,0,Right,Johan Botha,Off Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Short Leg,Kieron Pollard,0,1,0,0,Luke Wright,7,1,1,0,0
37605,Right,Kevin Pietersen,1,Worked,Stars,0,Right,Johan Botha,Off Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Deep Mid Wicket,Travis Head,0,1,0,0,Luke Wright,7,2,2,0,0
37605,Right,Luke Wright,1,Pushed,Stars,0,Right,Johan Botha,Off Spin,Back of a Length,Outside Off,Over,Strikers,0,Not Out,,Long On,Ben Laughlin,0,1,0,0,Kevin Pietersen,7,3,3,0,0
37605,Right,Kevin Pietersen,0,Forward Defensive,Stars,0,Right,Johan Botha,Off Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Short Leg,Tim Ludeman,0,1,0,0,Luke Wright,7,4,4,0,0
37605,Right,Kevin Pietersen,0,Worked,Stars,0,Right,Johan Botha,Off Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Mid Wicket,Kieron Pollard,0,1,0,0,Luke Wright,7,5,5,0,0
37605,Right,Kevin Pietersen,1,Pushed,Stars,0,Right,Johan Botha,Off Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Point,Craig Simmons,0,1,0,0,Luke Wright,7,6,6,0,0
37605,Right,Kevin Pietersen,0,Drive,Stars,0,Right,Shaun Tait,Fast Seam,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Short Extra Cover,Kieron Pollard,0,1,0,0,Luke Wright,8,1,1,0,0
37605,Right,Kevin Pietersen,1,Pushed,Stars,0,Right,Shaun Tait,Fast Seam,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Mid Off,Brad Hodge,0,1,0,0,Luke Wright,8,2,2,0,0
37605,Right,Luke Wright,4,Drive,Stars,1,Right,Shaun Tait,Fast Seam,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Long Off,,0,1,0,0,Kevin Pietersen,8,3,3,0,0
37605,Right,Luke Wright,1,Drive,Stars,0,Right,Shaun Tait,Fast Seam,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Long On,,0,1,0,0,Kevin Pietersen,8,4,4,0,0
37605,Right,Kevin Pietersen,0,Glance,Stars,0,Right,Shaun Tait,Fast Seam,Half Volley,Leg Stump,Over,Strikers,0,Not Out,,Wicketkeeper,Tim Ludeman,0,1,0,0,Luke Wright,8,5,5,0,1
37605,Right,Kevin Pietersen,0,Pull,Stars,0,Right,Shaun Tait,Fast Seam,Back of a Length,Middle Stump,Over,Strikers,0,Not Out,,Short Leg,Tim Ludeman,0,1,1,0,Luke Wright,8,6,5,0,0
37605,Right,Luke Wright,1,Drive,Stars,0,Right,Shaun Tait,Fast Seam,Back of a Length,Outside Off,Over,Strikers,0,Not Out,,Long On,Johan Botha,0,1,0,0,Kevin Pietersen,8,7,6,0,0
37605,Right,Luke Wright,0,Late Cut,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Backward Point,Brad Hodge,0,1,0,0,Kevin Pietersen,9,1,1,0,0
37605,Right,Luke Wright,1,Pushed,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Mid Wicket,Kieron Pollard,0,1,0,0,Kevin Pietersen,9,2,2,0,0
37605,Right,Kevin Pietersen,0,Pushed,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Cover,Travis Head,0,1,0,0,Luke Wright,9,3,3,0,0
37605,Right,Kevin Pietersen,1,Drive,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Deep Backward Point,Travis Head,0,1,0,0,Luke Wright,9,4,4,0,0
37605,Right,Luke Wright,0,Drive,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Extra Cover,Johan Botha,0,1,0,0,Kevin Pietersen,9,5,5,0,0
37605,Right,Luke Wright,2,Pull,Stars,0,Right,Adam Zampa,Leg Spin,Back of a Length,Outside Off,Over,Strikers,0,Not Out,,Deep Mid Wicket,Kieron Pollard,0,1,0,0,Kevin Pietersen,9,6,6,0,0
37605,Right,Kevin Pietersen,1,Flick,Stars,0,Right,Kieron Pollard,Medium Seam,Length Ball,Leg Stump,Over,Strikers,0,Not Out,,Deep Backward Square Leg,Travis Head,0,1,0,0,Luke Wright,10,1,1,0,0
37605,Right,Luke Wright,1,Pushed,Stars,0,Right,Kieron Pollard,Medium Seam,Back of a Length,Outside Off,Over,Strikers,0,Not Out,,Point,Adam Zampa,0,1,0,0,Kevin Pietersen,10,2,2,0,0
37605,Right,Kevin Pietersen,1,Pushed,Stars,0,Right,Kieron Pollard,Medium Seam,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Gully,Craig Simmons,0,1,0,0,Luke Wright,10,3,3,0,0
37605,Right,Luke Wright,1,Worked,Stars,0,Right,Kieron Pollard,Medium Seam,Back of a Length,Outside Off,Over,Strikers,0,Not Out,,Mid Wicket,Ben Laughlin,0,1,0,0,Kevin Pietersen,10,4,4,0,0
37605,Right,Kevin Pietersen,6,Pull,Stars,1,Right,Kieron Pollard,Medium Seam,Back of a Length,Outside Off,Over,Strikers,0,Not Out,,Deep Backward Square Leg,,0,1,0,0,Luke Wright,10,5,5,0,0
37605,Right,Kevin Pietersen,6,Pull,Stars,1,Right,Kieron Pollard,Medium Seam,Back of a Length,Off Stump,Over,Strikers,0,Not Out,,Deep Square Leg,,0,1,0,0,Luke Wright,10,6,6,0,0
37605,Right,Luke Wright,0,Pushed,Stars,0,Right,Johan Botha,Off Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Bowler,Johan Botha,0,1,0,0,Kevin Pietersen,11,1,1,0,0
37605,Right,Luke Wright,0,Drive,Stars,0,Right,Johan Botha,Off Spin,Length Ball,Off Stump,Over,Strikers,0,Caught,Striker,Long On,Alex Ross,0,1,0,0,Kevin Pietersen,11,2,2,0,0
37605,Right,Kevin Pietersen,3,Reverse Sweep,Stars,0,Right,Johan Botha,Off Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Third Man,Brad Hodge,0,1,0,0,Glenn Maxwell,11,3,3,0,0
37605,Right,Glenn Maxwell,4,Reverse Sweep,Stars,1,Right,Johan Botha,Off Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Third Man,,0,1,0,0,Kevin Pietersen,11,4,4,0,0
37605,Right,Glenn Maxwell,1,Pushed,Stars,0,Right,Johan Botha,Off Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Long On,Kieron Pollard,0,1,0,0,Kevin Pietersen,11,5,5,0,0
37605,Right,Kevin Pietersen,0,Pushed,Stars,0,Right,Johan Botha,Off Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Bowler,Johan Botha,0,1,0,0,Glenn Maxwell,11,6,6,0,0
37605,Right,Glenn Maxwell,1,Drive,Stars,0,Right,Shaun Tait,Fast Seam,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Third Man,Adam Zampa,0,1,0,0,Kevin Pietersen,12,1,1,0,0
37605,Right,Kevin Pietersen,2,Worked,Stars,0,Right,Shaun Tait,Fast Seam,Back of a Length,Off Stump,Over,Strikers,0,Not Out,,Long On,Johan Botha,0,1,0,0,Glenn Maxwell,12,2,2,0,0
37605,Right,Kevin Pietersen,0,Drive,Stars,0,Right,Shaun Tait,Fast Seam,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Mid On,Ben Laughlin,0,1,0,0,Glenn Maxwell,12,3,3,0,0
37605,Right,Kevin Pietersen,4,Drive,Stars,1,Right,Shaun Tait,Fast Seam,Half Volley,Off Stump,Over,Strikers,0,Not Out,,Long Off,,0,1,0,0,Glenn Maxwell,12,4,4,0,0
37605,Right,Kevin Pietersen,1,Flick,Stars,0,Right,Shaun Tait,Fast Seam,Half Volley,Middle Stump,Over,Strikers,0,Not Out,,Backward Square Leg,Tim Ludeman,0,1,0,0,Glenn Maxwell,12,5,5,0,0
37605,Right,Glenn Maxwell,1,Worked,Stars,0,Right,Shaun Tait,Fast Seam,Yorker,Middle Stump,Over,Strikers,0,Not Out,,Deep Mid Wicket,Kane Richardson,0,1,0,0,Kevin Pietersen,12,6,6,0,0
37605,Right,Glenn Maxwell,0,No Shot,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Wicketkeeper,Tim Ludeman,0,1,0,0,Kevin Pietersen,13,1,1,0,0
37605,Right,Glenn Maxwell,0,Reverse Sweep,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Wicketkeeper,Tim Ludeman,0,1,0,0,Kevin Pietersen,13,2,2,0,0
37605,Right,Glenn Maxwell,0,Drive,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Wicketkeeper,Tim Ludeman,0,1,0,0,Kevin Pietersen,13,3,3,0,0
37605,Right,Glenn Maxwell,0,Reverse Sweep,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Caught,Striker,Wicketkeeper,Tim Ludeman,0,1,0,0,Kevin Pietersen,13,4,4,0,0
37605,Right,David Hussey,1,Pull,Stars,0,Right,Adam Zampa,Leg Spin,Back of a Length,Outside Off,Over,Strikers,0,Not Out,,Deep Mid Wicket,Kieron Pollard,0,1,0,0,Kevin Pietersen,13,5,5,0,0
37605,Right,Kevin Pietersen,1,Drive,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Extra Cover,Alex Ross,0,1,0,0,David Hussey,13,6,6,0,0
37605,Right,Kevin Pietersen,0,Pushed,Stars,0,Right,Ben Laughlin,Fast Seam,Half Volley,Outside Off,Over,Strikers,0,Not Out,,Point,Kieron Pollard,0,1,0,0,David Hussey,14,1,1,0,0
37605,Right,Kevin Pietersen,0,Pushed,Stars,0,Right,Ben Laughlin,Fast Seam,Half Volley,Outside Off,Over,Strikers,0,Not Out,,Point,Kieron Pollard,0,1,0,0,David Hussey,14,2,2,0,0
37605,Right,Kevin Pietersen,1,Worked,Stars,0,Right,Ben Laughlin,Fast Seam,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Backward Square Leg,Shaun Tait,0,1,0,0,David Hussey,14,3,3,0,0
37605,Right,David Hussey,0,Cut,Stars,0,Right,Ben Laughlin,Fast Seam,Back of a Length,Outside Off,Over,Strikers,0,Not Out,,Backward Point,Kieron Pollard,0,1,0,0,Kevin Pietersen,14,4,4,0,0
37605,Right,David Hussey,1,Drive,Stars,0,Right,Ben Laughlin,Fast Seam,Half Volley,Outside Off,Over,Strikers,0,Not Out,,Deep Cover,Alex Ross,0,1,0,0,Kevin Pietersen,14,5,5,0,0
37605,Right,Kevin Pietersen,1,Drive,Stars,0,Right,Ben Laughlin,Fast Seam,Full Toss,Outside Off,Over,Strikers,0,Not Out,,Long On,Johan Botha,0,1,0,0,David Hussey,14,6,6,0,0
37605,Right,Kevin Pietersen,1,Switch Hit,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Deep Backward Point,Travis Head,0,1,0,0,David Hussey,15,1,1,0,0
37605,Right,David Hussey,1,Drive,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Backward Point,Brad Hodge,0,1,0,0,Kevin Pietersen,15,2,2,0,0
37605,Right,Kevin Pietersen,1,Flick,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Leg Gully,Shaun Tait,0,1,0,0,David Hussey,15,3,3,0,0
37605,Right,David Hussey,1,Drive,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Deep Backward Point,Travis Head,0,1,0,0,Kevin Pietersen,15,4,4,0,0
37605,Right,Kevin Pietersen,2,Drive,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Deep Mid Wicket,Kieron Pollard,0,1,0,0,David Hussey,15,5,5,0,0
37605,Right,Kevin Pietersen,2,Pushed,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Mid On,Kieron Pollard,0,1,0,0,David Hussey,15,6,6,0,0
37605,Right,David Hussey,0,Drive,Stars,0,Right,Ben Laughlin,Fast Seam,Full Toss,Outside Off,Over,Strikers,0,Not Out,,Point,Kieron Pollard,0,1,0,0,Kevin Pietersen,16,1,1,0,0
37605,Right,David Hussey,4,Drive,Stars,1,Right,Ben Laughlin,Fast Seam,Half Volley,Outside Off,Over,Strikers,0,Not Out,,Deep Cover,,0,1,0,0,Kevin Pietersen,16,2,2,0,0
37605,Right,David Hussey,0,Drive,Stars,0,Right,Ben Laughlin,Fast Seam,Length Ball,Off Stump,Over,Strikers,0,Caught (Sub),Striker,Long Off,,0,1,0,0,Kevin Pietersen,16,3,3,0,0
37605,Right,Kevin Pietersen,0,Drive,Stars,0,Right,Ben Laughlin,Fast Seam,Half Volley,Outside Off,Over,Strikers,0,Not Out,,Bowler,Ben Laughlin,0,1,0,0,James Faulkner,16,4,4,0,0
37605,Right,Kevin Pietersen,1,Drive,Stars,0,Right,Ben Laughlin,Fast Seam,Full Toss,Outside Off,Over,Strikers,0,Not Out,,Long Off,Adam Zampa,0,1,0,0,James Faulkner,16,5,5,0,0
37605,Right,James Faulkner,1,Drive,Stars,0,Right,Ben Laughlin,Fast Seam,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Deep Extra Cover,,0,1,0,0,Kevin Pietersen,16,6,6,0,0
37605,Right,James Faulkner,1,Drive,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Deep Cover,Travis Head,0,1,0,0,Kevin Pietersen,17,1,1,0,0
37605,Right,Kevin Pietersen,1,Pushed,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Mid Off,Johan Botha,0,1,0,0,James Faulkner,17,2,2,0,0
37605,Right,James Faulkner,1,Pushed,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Mid Off,Johan Botha,0,1,0,0,Kevin Pietersen,17,3,3,0,0
37605,Right,Kevin Pietersen,2,Drive,Stars,0,Right,Adam Zampa,Leg Spin,Full Toss,Outside Off,Over,Strikers,0,Not Out,,Long Off,Ben Laughlin,0,1,0,0,James Faulkner,17,4,4,0,0
37605,Right,Kevin Pietersen,1,Switch Hit,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Off Stump,Over,Strikers,0,Not Out,,Slips,Craig Simmons,0,1,0,0,James Faulkner,17,5,5,0,0
37605,Right,James Faulkner,1,Drive,Stars,0,Right,Adam Zampa,Leg Spin,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Cover,Johan Botha,0,1,0,0,Kevin Pietersen,17,6,6,0,0
37605,Right,James Faulkner,1,Drive,Stars,0,Right,Ben Laughlin,Fast Seam,Full Toss,Outside Off,Over,Strikers,0,Not Out,,Long On,Alex Ross,0,1,0,0,Kevin Pietersen,18,1,1,0,0
37605,Right,Kevin Pietersen,2,Pushed,Stars,0,Right,Ben Laughlin,Fast Seam,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Deep Cover,Travis Head,0,1,0,0,James Faulkner,18,2,2,0,0
37605,Right,Kevin Pietersen,6,Flick,Stars,1,Right,Ben Laughlin,Fast Seam,Length Ball,Outside Off,Over,Strikers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,James Faulkner,18,3,3,0,0
37605,Right,Kevin Pietersen,1,Flick,Stars,0,Right,Ben Laughlin,Fast Seam,Back of a Length,Outside Off,Over,Strikers,0,Not Out,,Deep Mid Wicket,Travis Head,0,1,0,0,James Faulkner,18,4,4,0,0
37605,Right,James Faulkner,0,No Shot,Stars,0,Right,Ben Laughlin,Fast Seam,Length Ball,Wide,Over,Strikers,0,Not Out,,Wicketkeeper,Tim Ludeman,0,1,0,0,Kevin Pietersen,18,5,5,0,1
37605,Right,James Faulkner,1,Drive,Stars,0,Right,Ben Laughlin,Fast Seam,Full Toss,Off Stump,Over,Strikers,0,Not Out,,Long On,Johan Botha,0,1,0,0,Kevin Pietersen,18,6,5,0,0
37605,Right,Kevin Pietersen,4,Switch Hit,Stars,1,Right,Ben Laughlin,Fast Seam,Back of a Length,Outside Off,Over,Strikers,0,Not Out,,Third Man,,0,1,0,0,James Faulkner,18,7,6,0,0
37605,Right,James Faulkner,0,Glance,Stars,0,Right,Kane Richardson,Fast Seam,Half Volley,Leg Stump,Over,Strikers,0,Not Out,,Wicketkeeper,Tim Ludeman,0,1,0,0,Kevin Pietersen,19,1,1,0,1
37605,Right,James Faulkner,0,Sweep,Stars,0,Right,Kane Richardson,Fast Seam,Length Ball,Off Stump,Over,Strikers,0,Bowled,Striker,-,,0,1,0,0,Kevin Pietersen,19,2,1,0,0
37605,Right,Tom Triffitt,0,Glance,Stars,0,Right,Kane Richardson,Fast Seam,Length Ball,Middle Stump,Over,Strikers,0,Not Out,,Wicketkeeper,Tim Ludeman,0,1,0,0,Kevin Pietersen,19,3,2,0,0
