Game_IDno,Batsman_Hand,Batsman_Name,Batsman_Runs,Batsman_Shot,Batsman_Team,Boundary,Bowler_Hand,Bowler_Name,Bowler_Type,Bowler_Length,Bowler_Line,Bowler_Wckt,Bowler_Team,Bye,Dismissal_Type,Batsman_Dismissed,Field_Position,Fielder_Name,FreeHit,Innings,LegBye,NoBall,NonStriker_Name,OverNum,BallNum,BallNumLgl,PPlay,Wide
38959,Left,Michael Hussey,1,Pushed,Thunder,0,Right,Jackson Bird,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Cover,,0,1,0,0,Jacques Kallis,2,2,2,1,0
38959,Right,Jacques Kallis,2,Drive,Thunder,0,Right,Jackson Bird,Fast Seam,Half Volley,Middle Stump,Over,Sixers,0,Not Out,,Long On,Michael Lumb,0,1,0,0,Michael Hussey,2,3,3,1,0
38959,Right,Jacques Kallis,0,Pull,Thunder,0,Right,Jackson Bird,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Short Leg,,0,1,0,0,Michael Hussey,2,4,4,1,0
38959,Right,Jacques Kallis,1,Drive,Thunder,0,Right,Jackson Bird,Fast Seam,Half Volley,Middle Stump,Over,Sixers,0,Not Out,,Mid On,,0,1,0,0,Michael Hussey,2,5,5,1,0
38959,Left,Michael Hussey,1,Flick,Thunder,0,Right,Jackson Bird,Fast Seam,Half Volley,Middle Stump,Over,Sixers,0,Not Out,,Mid Wicket,,0,1,0,0,Jacques Kallis,2,6,6,1,0
38959,Left,Michael Hussey,0,No Shot,Thunder,0,Left,Doug Bollinger,Fast Seam,Short,Middle Stump,Over,Sixers,0,Not Out,,Wicketkeeper,Brad Haddin,0,1,0,0,Jacques Kallis,3,1,1,1,0
38959,Left,Michael Hussey,1,Worked,Thunder,0,Left,Doug Bollinger,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Backward Square Leg,,0,1,0,0,Jacques Kallis,3,2,2,1,0
38959,Right,Jacques Kallis,0,Cut,Thunder,0,Left,Doug Bollinger,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Wicketkeeper,Brad Haddin,0,1,0,0,Michael Hussey,3,3,3,1,0
38959,Right,Jacques Kallis,1,Steer,Thunder,0,Left,Doug Bollinger,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Third Man,,0,1,0,0,Michael Hussey,3,4,4,1,0
38959,Left,Michael Hussey,1,Steer,Thunder,0,Left,Doug Bollinger,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Third Man,,0,1,0,0,Jacques Kallis,3,5,5,1,0
38959,Right,Jacques Kallis,1,Steer,Thunder,0,Left,Doug Bollinger,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Third Man,,0,1,0,0,Michael Hussey,3,6,6,1,0
38959,Right,Jacques Kallis,0,Flick,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Square Leg,,0,1,0,0,Michael Hussey,4,1,1,1,0
38959,Right,Jacques Kallis,1,Pushed,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Long On,,0,1,0,0,Michael Hussey,4,2,2,1,0
38959,Left,Michael Hussey,2,Cut,Thunder,0,Right,Johan Botha,Off Spin,Back of a Length,Middle Stump,Around,Sixers,0,Not Out,,Deep Cover,,0,1,0,0,Jacques Kallis,4,3,3,1,0
38959,Left,Michael Hussey,0,Drive,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Bowler,Johan Botha,0,1,0,0,Jacques Kallis,4,4,4,1,0
38959,Left,Michael Hussey,0,Drive,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Extra Cover,,0,1,0,0,Jacques Kallis,4,5,5,1,0
38959,Left,Michael Hussey,1,Flick,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Mid Wicket,,0,1,0,0,Jacques Kallis,4,6,6,1,0
38959,Left,Michael Hussey,6,Drive,Thunder,1,Right,Jackson Bird,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Deep Extra Cover,,0,1,0,0,Jacques Kallis,5,1,1,1,0
38959,Left,Michael Hussey,0,Backward Defensive,Thunder,0,Right,Jackson Bird,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Gully,,0,1,0,0,Jacques Kallis,5,2,2,1,0
38959,Left,Michael Hussey,0,Pushed,Thunder,0,Right,Jackson Bird,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Cover,,0,1,0,0,Jacques Kallis,5,3,3,1,0
38959,Left,Michael Hussey,4,Drive,Thunder,1,Right,Jackson Bird,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Deep Cover,,0,1,0,0,Jacques Kallis,5,4,4,1,0
38959,Left,Michael Hussey,0,Backward Defensive,Thunder,0,Right,Jackson Bird,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Wicketkeeper,Brad Haddin,0,1,0,0,Jacques Kallis,5,5,5,1,0
38959,Left,Michael Hussey,0,Backward Defensive,Thunder,0,Right,Jackson Bird,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Point,,0,1,0,0,Jacques Kallis,5,6,6,1,0
38959,Right,Jacques Kallis,1,Worked,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Mid Wicket,,0,1,0,0,Michael Hussey,6,1,1,0,0
38959,Left,Michael Hussey,1,Pushed,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Mid Wicket,,0,1,0,0,Jacques Kallis,6,2,2,0,0
38959,Right,Jacques Kallis,1,Glance,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Short Fine Leg,,0,1,0,0,Michael Hussey,6,3,3,0,0
38959,Left,Michael Hussey,2,Drive,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Deep Extra Cover,,0,1,0,0,Jacques Kallis,6,4,4,0,0
38959,Left,Michael Hussey,0,Steer,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Slips,,0,1,0,0,Jacques Kallis,6,5,5,0,0
38959,Left,Michael Hussey,1,Worked,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Jacques Kallis,6,6,6,0,0
38959,Left,Michael Hussey,1,Glance,Thunder,0,Right,Sean Abbott,Medium Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Fine Leg,,0,1,0,0,Jacques Kallis,7,1,1,0,0
38959,Right,Jacques Kallis,0,Cut,Thunder,0,Right,Sean Abbott,Medium Seam,Back of a Length,Middle Stump,Over,Sixers,0,Caught,Striker,Deep Cover,Nathan Lyon,0,1,0,0,Michael Hussey,7,2,2,0,0
38959,Left,Michael Hussey,1,Pushed,Thunder,0,Right,Sean Abbott,Medium Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Mid Off,,0,1,0,0,Shane Watson,7,3,3,0,0
38959,Right,Shane Watson,4,Cut,Thunder,1,Right,Sean Abbott,Medium Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Deep Backward Point,,0,1,0,0,Michael Hussey,7,4,4,0,0
38959,Right,Shane Watson,0,Steer,Thunder,0,Right,Sean Abbott,Medium Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Backward Point,,0,1,0,0,Michael Hussey,7,5,5,0,0
38959,Right,Shane Watson,1,Cut,Thunder,0,Right,Sean Abbott,Medium Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Deep Backward Point,,0,1,0,0,Michael Hussey,7,6,6,0,0
38959,Right,Shane Watson,2,Flick,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Fine Leg,,0,1,0,0,Michael Hussey,8,1,1,0,0
38959,Right,Shane Watson,1,Flick,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Michael Hussey,8,2,2,0,0
38959,Left,Michael Hussey,0,Pushed,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Gully,,0,1,0,0,Shane Watson,8,3,3,0,0
38959,Left,Michael Hussey,0,Pushed,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Gully,,0,1,0,0,Shane Watson,8,4,4,0,0
38959,Left,Michael Hussey,2,Drive,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Deep Backward Point,,0,1,0,0,Shane Watson,8,5,5,0,0
38959,Left,Michael Hussey,0,Worked,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Mid Wicket,,0,1,0,0,Shane Watson,8,6,6,0,0
38959,Right,Shane Watson,0,Forward Defensive,Thunder,0,Right,Sean Abbott,Medium Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Bowler,Sean Abbott,0,1,0,0,Michael Hussey,9,1,1,0,0
38959,Right,Shane Watson,0,Backward Defensive,Thunder,0,Right,Sean Abbott,Medium Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Bowler,Sean Abbott,0,1,0,0,Michael Hussey,9,2,2,0,0
38959,Right,Shane Watson,0,Worked,Thunder,0,Right,Sean Abbott,Medium Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Cover,,0,1,0,0,Michael Hussey,9,3,3,0,0
38959,Right,Shane Watson,1,Flick,Thunder,0,Right,Sean Abbott,Medium Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Mid Off,Michael Lumb,0,1,0,0,Michael Hussey,9,4,4,0,0
38959,Left,Michael Hussey,0,Drive,Thunder,0,Right,Sean Abbott,Medium Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Cover,,0,1,0,0,Shane Watson,9,5,5,0,0
38959,Left,Michael Hussey,0,Forward Defensive,Thunder,0,Right,Sean Abbott,Medium Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Bowler,Sean Abbott,0,1,0,0,Shane Watson,9,6,6,0,0
38959,Right,Shane Watson,6,Drive,Thunder,1,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Michael Hussey,10,1,1,0,0
38959,Right,Shane Watson,1,Worked,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Michael Hussey,10,2,2,0,0
38959,Left,Michael Hussey,1,Pull,Thunder,0,Right,Nathan Lyon,Off Spin,Back of a Length,Middle Stump,Around,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Shane Watson,10,3,3,0,0
38959,Right,Shane Watson,0,Sweep,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Over,Sixers,0,Bowled,Striker,-,,0,1,0,0,Michael Hussey,10,4,4,0,0
38959,Left,Ben Rohrer,4,Cut,Thunder,1,Right,Nathan Lyon,Off Spin,Back of a Length,Middle Stump,Around,Sixers,0,Not Out,,Third Man,Trent Lawford,0,1,0,0,Michael Hussey,10,5,5,0,0
38959,Left,Ben Rohrer,0,Pushed,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Backward Point,,0,1,0,0,Michael Hussey,10,6,6,0,0
38959,Left,Michael Hussey,1,Pushed,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Cover,,0,1,0,0,Ben Rohrer,11,1,1,0,0
38959,Left,Ben Rohrer,1,Pushed,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Long On,,0,1,0,0,Michael Hussey,11,2,2,0,0
38959,Left,Michael Hussey,0,Drive,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Bowler,Johan Botha,0,1,0,0,Ben Rohrer,11,3,3,0,0
38959,Left,Michael Hussey,1,Pushed,Thunder,0,Right,Johan Botha,Off Spin,Back of a Length,Middle Stump,Around,Sixers,0,Not Out,,Long On,,0,1,0,0,Ben Rohrer,11,4,4,0,0
38959,Left,Ben Rohrer,2,Pull,Thunder,0,Right,Johan Botha,Off Spin,Back of a Length,Middle Stump,Around,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Michael Hussey,11,5,5,0,0
38959,Left,Ben Rohrer,1,Worked,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Mid Wicket,,0,1,0,0,Michael Hussey,11,6,6,0,0
38959,Left,Ben Rohrer,0,Forward Defensive,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Short Extra Cover,,0,1,0,0,Michael Hussey,12,1,1,0,0
38959,Left,Ben Rohrer,1,Worked,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Fine Leg,,0,1,0,0,Michael Hussey,12,2,2,0,0
38959,Left,Michael Hussey,2,Glance,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Fine Leg,,0,1,0,0,Ben Rohrer,12,3,3,0,0
38959,Left,Michael Hussey,0,Pushed,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Gully,,0,1,0,0,Ben Rohrer,12,4,4,0,0
38959,Left,Michael Hussey,1,Pushed,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Deep Cover,,0,1,0,0,Ben Rohrer,12,5,5,0,0
38959,Left,Ben Rohrer,1,Drive,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Deep Cover,,0,1,0,0,Michael Hussey,12,6,6,0,0
38959,Left,Ben Rohrer,0,Flick,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Mid Wicket,,0,1,1,0,Michael Hussey,13,1,1,0,0
38959,Left,Michael Hussey,1,Drive,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Extra Cover,,0,1,0,0,Ben Rohrer,13,2,2,0,0
38959,Left,Ben Rohrer,2,Flick,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Deep Cover,,0,1,0,0,Michael Hussey,13,3,3,0,0
38959,Left,Ben Rohrer,1,Worked,Thunder,0,Right,Johan Botha,Off Spin,Back of a Length,Middle Stump,Around,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Michael Hussey,13,4,4,0,0
38959,Left,Michael Hussey,6,Drive,Thunder,1,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Long Off,,0,1,0,0,Ben Rohrer,13,5,5,0,0
38959,Left,Michael Hussey,1,Worked,Thunder,0,Right,Johan Botha,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Ben Rohrer,13,6,6,0,0
38959,Left,Michael Hussey,2,Pull,Thunder,0,Right,Nathan Lyon,Off Spin,Back of a Length,Middle Stump,Around,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Ben Rohrer,14,1,1,0,0
38959,Left,Michael Hussey,1,Pushed,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Short Extra Cover,,0,1,0,0,Ben Rohrer,14,2,2,0,0
38959,Left,Ben Rohrer,2,Sweep,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Fine Leg,,0,1,0,0,Michael Hussey,14,3,3,0,0
38959,Left,Ben Rohrer,1,Drive,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Backward Square Leg,,0,1,0,0,Michael Hussey,14,4,4,0,0
38959,Left,Michael Hussey,0,Cut,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Point,,0,1,0,0,Ben Rohrer,14,5,5,0,0
38959,Left,Michael Hussey,0,Forward Defensive,Thunder,0,Right,Nathan Lyon,Off Spin,Length Ball,Middle Stump,Around,Sixers,0,Not Out,,Bowler,Nathan Lyon,0,1,0,0,Ben Rohrer,14,6,6,0,0
38959,Left,Ben Rohrer,2,Flick,Thunder,0,Right,Trent Lawford,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Fine Leg,,0,1,0,0,Michael Hussey,15,1,1,0,0
38959,Left,Ben Rohrer,0,Drive,Thunder,0,Right,Trent Lawford,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Short Extra Cover,,0,1,0,0,Michael Hussey,15,2,2,0,0
38959,Left,Ben Rohrer,1,Pushed,Thunder,0,Right,Trent Lawford,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Backward Point,,0,1,0,0,Michael Hussey,15,3,3,0,0
38959,Left,Michael Hussey,0,Pull,Thunder,0,Right,Trent Lawford,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Wicketkeeper,Brad Haddin,0,1,0,0,Ben Rohrer,15,4,4,0,0
38959,Left,Michael Hussey,0,Pull,Thunder,0,Right,Trent Lawford,Fast Seam,Short,Middle Stump,Over,Sixers,0,Not Out,,Wicketkeeper,Brad Haddin,0,1,0,0,Ben Rohrer,15,5,5,0,0
38959,Left,Michael Hussey,4,Glance,Thunder,1,Right,Trent Lawford,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Fine Leg,Doug Bollinger,0,1,0,0,Ben Rohrer,15,6,6,0,0
38959,Left,Ben Rohrer,4,Drive,Thunder,1,Right,Sean Abbott,Medium Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Long Off,,0,1,0,0,Michael Hussey,16,1,1,0,0
38959,Left,Ben Rohrer,6,Drive,Thunder,1,Right,Sean Abbott,Medium Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Long On,,0,1,0,0,Michael Hussey,16,2,2,0,0
38959,Left,Ben Rohrer,1,Steer,Thunder,0,Right,Sean Abbott,Medium Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Third Man,,0,1,0,0,Michael Hussey,16,3,3,0,0
38959,Left,Michael Hussey,2,Pull,Thunder,0,Right,Sean Abbott,Medium Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Ben Rohrer,16,4,4,0,0
38959,Left,Michael Hussey,6,Sweep,Thunder,1,Right,Sean Abbott,Medium Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Ben Rohrer,16,5,5,0,0
38959,Left,Michael Hussey,1,Pushed,Thunder,0,Right,Sean Abbott,Medium Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Long Off,,0,1,0,0,Ben Rohrer,16,6,6,0,0
38959,Left,Michael Hussey,0,Pull,Thunder,0,Left,Doug Bollinger,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Wicketkeeper,Brad Haddin,0,1,0,0,Ben Rohrer,17,1,1,0,0
38959,Left,Michael Hussey,0,Slog,Thunder,0,Left,Doug Bollinger,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Wicketkeeper,Brad Haddin,0,1,0,0,Ben Rohrer,17,2,2,0,0
38959,Left,Michael Hussey,4,Pull,Thunder,1,Left,Doug Bollinger,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Ben Rohrer,17,3,3,0,0
38959,Left,Michael Hussey,2,Pull,Thunder,0,Left,Doug Bollinger,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Ben Rohrer,17,4,4,0,0
38959,Left,Michael Hussey,4,Drive,Thunder,1,Left,Doug Bollinger,Fast Seam,Full Toss,Middle Stump,Over,Sixers,0,Not Out,,Deep Backward Point,,0,1,0,0,Ben Rohrer,17,5,5,0,0
38959,Left,Michael Hussey,1,Pull,Thunder,0,Left,Doug Bollinger,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Fine Leg,,0,1,0,0,Ben Rohrer,17,6,6,0,0
38959,Left,Michael Hussey,1,Slog,Thunder,0,Right,Trent Lawford,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Deep Backward Square Leg,,0,1,0,0,Ben Rohrer,18,1,1,0,0
38959,Left,Ben Rohrer,0,Pull,Thunder,0,Right,Trent Lawford,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Caught,Striker,Short Fine Leg,Nathan Lyon,0,1,0,0,Michael Hussey,18,2,2,0,0
38959,Left,Michael Hussey,1,Flick,Thunder,0,Right,Trent Lawford,Fast Seam,Half Volley,Middle Stump,Over,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Andre Russell,18,3,3,0,0
38959,Right,Andre Russell,1,Pull,Thunder,0,Right,Trent Lawford,Fast Seam,Back of a Length,Middle Stump,Over,Sixers,0,Not Out,,Long On,,0,1,0,0,Michael Hussey,18,4,4,0,0
38959,Left,Michael Hussey,1,Slog,Thunder,0,Right,Trent Lawford,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Fine Leg,,0,1,0,0,Andre Russell,18,5,5,0,0
38959,Right,Andre Russell,1,Drive,Thunder,0,Right,Trent Lawford,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Long Off,,0,1,0,0,Michael Hussey,18,6,6,0,0
38959,Right,Andre Russell,0,Drive,Thunder,0,Left,Doug Bollinger,Fast Seam,Yorker,Middle Stump,Over,Sixers,0,Not Out,,Wicketkeeper,Brad Haddin,0,1,0,0,Michael Hussey,19,1,1,0,0
38959,Right,Andre Russell,1,Drive,Thunder,0,Left,Doug Bollinger,Fast Seam,Half Volley,Middle Stump,Over,Sixers,0,Not Out,,Mid Off,,0,1,0,0,Michael Hussey,19,2,2,0,0
38959,Left,Michael Hussey,4,Drive,Thunder,1,Left,Doug Bollinger,Fast Seam,Full Toss,Middle Stump,Over,Sixers,0,Not Out,,Deep Extra Cover,,0,1,0,0,Andre Russell,19,3,3,0,0
38959,Left,Michael Hussey,1,Sweep,Thunder,0,Left,Doug Bollinger,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Short Leg,,0,1,0,0,Andre Russell,19,4,4,0,0
38959,Right,Andre Russell,1,Slog,Thunder,0,Left,Doug Bollinger,Fast Seam,Length Ball,Middle Stump,Over,Sixers,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Michael Hussey,19,5,5,0,0
38959,Left,Michael Hussey,6,Drive,Thunder,1,Left,Doug Bollinger,Fast Seam,Full Toss,Middle Stump,Over,Sixers,0,Not Out,,Long On,,0,1,0,0,Andre Russell,19,6,6,0,0
38959,Right,Brad Haddin,0,Flick,Sixers,0,Right,Chris Green,Off Spin,Half Volley,Middle Stump,Around,Thunder,0,Not Out,,Backward Point,,0,2,0,0,Michael Lumb,0,1,1,1,0
38959,Right,Brad Haddin,4,Drive,Sixers,1,Right,Chris Green,Off Spin,Length Ball,Middle Stump,Around,Thunder,0,Not Out,,Long Off,,0,2,0,0,Michael Lumb,0,2,2,1,0
