Game_IDno,Batsman_Hand,Batsman_Name,Batsman_Runs,Batsman_Shot,Batsman_Team,Boundary,Bowler_Hand,Bowler_Name,Bowler_Type,Bowler_Length,Bowler_Line,Bowler_Wckt,Bowler_Team,Bye,Dismissal_Type,Batsman_Dismissed,Field_Position,Fielder_Name,FreeHit,Innings,LegBye,NoBall,NonStriker_Name,OverNum,BallNum,BallNumLgl,PPlay,Wide
35522,Right,Cameron White,1,Pushed,Stars,0,Right,Nathan Rimmington,Fast Seam,Full Toss,Outside Off,Over,Renegades,0,Not Out,,Deep Extra Cover,William Sheridan,0,1,0,0,David Hussey,15,3,3,0,0
35522,Right,David Hussey,0,Pushed,Stars,0,Right,Nathan Rimmington,Fast Seam,Yorker,Outside Off,Over,Renegades,0,Not Out,,Extra Cover,Tom Cooper,0,1,0,0,Cameron White,15,4,4,0,0
35522,Right,David Hussey,0,Drive,Stars,0,Right,Nathan Rimmington,Fast Seam,Half Volley,Outside Off,Over,Renegades,0,Not Out,,Extra Cover,Tom Cooper,0,1,0,0,Cameron White,15,5,5,0,0
35522,Right,David Hussey,1,Drive,Stars,0,Right,Nathan Rimmington,Fast Seam,Full Toss,Outside Off,Over,Renegades,0,Not Out,,Deep Extra Cover,William Sheridan,0,1,0,0,Cameron White,15,6,6,0,0
35522,Right,David Hussey,4,Drive,Stars,1,Left,Aaron O'Brien,Orthodox,Length Ball,Outside Off,Around,Renegades,0,Not Out,,Deep Extra Cover,,0,1,0,0,Cameron White,16,1,1,0,0
35522,Right,David Hussey,1,Slog,Stars,0,Left,Aaron O'Brien,Orthodox,Back of a Length,Middle Stump,Around,Renegades,0,Not Out,,Deep Backward Square Leg,William Sheridan,0,1,0,0,Cameron White,16,2,2,0,0
35522,Right,Cameron White,0,Slog-sweep,Stars,0,Left,Aaron O'Brien,Orthodox,Length Ball,Outside Off,Around,Renegades,0,Not Out,,Wicketkeeper,Peter Nevill,0,1,0,0,David Hussey,16,3,3,0,0
35522,Right,Cameron White,0,Slog-sweep,Stars,0,Left,Aaron O'Brien,Orthodox,Back of a Length,Wide,Around,Renegades,0,Not Out,,Short Leg,Peter Nevill,0,1,0,0,David Hussey,16,4,4,0,0
35522,Right,Cameron White,6,Pull,Stars,1,Left,Aaron O'Brien,Orthodox,Back of a Length,Outside Off,Around,Renegades,0,Not Out,,Deep Mid Wicket,,0,1,0,0,David Hussey,16,5,5,0,0
35522,Right,Cameron White,0,Slog,Stars,0,Left,Aaron O'Brien,Orthodox,Length Ball,Outside Off,Around,Renegades,0,Caught,Striker,Deep Mid Wicket,Faf du Plessis,0,1,0,0,David Hussey,16,6,6,0,0
35522,Left,Matthew Wade,0,Drive,Stars,0,Right,Darren Pattinson,Fast Seam,Length Ball,Leg Stump,Over,Renegades,0,Not Out,,Bowler,Darren Pattinson,0,1,0,0,David Hussey,17,1,1,0,0
35522,Left,Matthew Wade,1,Drive,Stars,0,Right,Darren Pattinson,Fast Seam,Yorker,Outside Off,Over,Renegades,0,Not Out,,Deep Cover,William Sheridan,0,1,0,0,David Hussey,17,2,2,0,0
35522,Right,David Hussey,2,Drive,Stars,0,Right,Darren Pattinson,Fast Seam,Yorker,Outside Off,Over,Renegades,0,Not Out,,Third Man,Faf du Plessis,0,1,0,0,Matthew Wade,17,3,3,0,0
35522,Right,David Hussey,6,Slog,Stars,1,Right,Darren Pattinson,Fast Seam,Length Ball,Off Stump,Over,Renegades,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Matthew Wade,17,4,4,0,0
35522,Right,David Hussey,1,Drive,Stars,0,Right,Darren Pattinson,Fast Seam,Yorker,Wide,Over,Renegades,0,Not Out,,Mid Off,Tom Cooper,0,1,0,0,Matthew Wade,17,5,5,0,0
35522,Left,Matthew Wade,4,Slog,Stars,1,Right,Darren Pattinson,Fast Seam,Full Toss,Off Stump,Over,Renegades,0,Not Out,,Deep Mid Wicket,William Sheridan,0,1,0,0,David Hussey,17,6,6,0,0
35522,Right,David Hussey,1,Pushed,Stars,0,Right,Nathan Rimmington,Fast Seam,Yorker,Off Stump,Over,Renegades,0,Not Out,,Mid Off,Aaron Finch,0,1,0,0,Matthew Wade,18,1,1,0,0
35522,Left,Matthew Wade,1,Pushed,Stars,0,Right,Nathan Rimmington,Fast Seam,Full Toss,Leg Stump,Over,Renegades,0,Not Out,,Long Off,Faf du Plessis,0,1,0,0,David Hussey,18,2,2,0,0
35522,Right,David Hussey,1,Drive,Stars,0,Right,Nathan Rimmington,Fast Seam,Yorker,Off Stump,Over,Renegades,0,Not Out,,Bowler,Nathan Rimmington,0,1,0,0,Matthew Wade,18,3,3,0,0
35522,Left,Matthew Wade,1,Drive,Stars,0,Right,Nathan Rimmington,Fast Seam,Full Toss,Leg Stump,Over,Renegades,0,Not Out,,Long Off,Faf du Plessis,0,1,0,0,David Hussey,18,4,4,0,0
35522,Right,David Hussey,4,Slog,Stars,1,Right,Nathan Rimmington,Fast Seam,Full Toss,Outside Off,Over,Renegades,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Matthew Wade,18,5,5,0,0
35522,Right,David Hussey,1,Slog,Stars,0,Right,Nathan Rimmington,Fast Seam,Length Ball,Outside Off,Over,Renegades,0,Not Out,,Deep Mid Wicket,Faf du Plessis,0,1,0,0,Matthew Wade,18,6,6,0,0
35522,Right,David Hussey,2,Drive,Stars,0,Right,Darren Pattinson,Fast Seam,Full Toss,Outside Off,Over,Renegades,0,Not Out,,Deep Mid Wicket,Tom Cooper,0,1,0,0,Matthew Wade,19,1,1,0,0
35522,Right,David Hussey,0,Slog,Stars,0,Right,Darren Pattinson,Fast Seam,Half Volley,Down Leg,Over,Renegades,0,Caught,Striker,Long On,Aaron Finch,0,1,0,0,Matthew Wade,19,2,2,0,0
