Game_IDno,Batsman_Hand,Batsman_Name,Batsman_Runs,Batsman_Shot,Batsman_Team,Boundary,Bowler_Hand,Bowler_Name,Bowler_Type,Bowler_Length,Bowler_Line,Bowler_Wckt,Bowler_Team,Bye,Dismissal_Type,Batsman_Dismissed,Field_Position,Fielder_Name,FreeHit,Innings,LegBye,NoBall,NonStriker_Name,OverNum,BallNum,BallNumLgl,PPlay,Wide
40488,Right,Suzie Bates,0,Worked,Scorchers,0,Right,Hayley Matthews,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Square Leg,,0,1,0,0,Nicole Bolton,4,2,2,1,0
40488,Right,Suzie Bates,1,Worked,Scorchers,0,Right,Hayley Matthews,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Mid Wicket,,0,1,0,0,Nicole Bolton,4,3,3,1,0
40488,Left,Nicole Bolton,1,Pushed,Scorchers,0,Right,Hayley Matthews,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Cover,,0,1,0,0,Suzie Bates,4,4,4,1,0
40488,Right,Suzie Bates,1,Worked,Scorchers,0,Right,Hayley Matthews,Off Spin,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Nicole Bolton,4,5,5,1,0
40488,Left,Nicole Bolton,1,Drive,Scorchers,0,Right,Hayley Matthews,Off Spin,Half Volley,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Extra Cover,,0,1,0,0,Suzie Bates,4,6,6,1,0
40488,Left,Nicole Bolton,1,Flick,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Half Volley,Middle Stump,Around,Hurricanes,0,Not Out,,Deep Square Leg,,0,1,0,0,Suzie Bates,5,1,1,1,0
40488,Right,Suzie Bates,1,Flick,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Mid Wicket,,0,1,0,0,Nicole Bolton,5,2,2,1,0
40488,Left,Nicole Bolton,0,Forward Defensive,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Length Ball,Middle Stump,Around,Hurricanes,0,Not Out,,Bowler,Amy Satterthwaite,0,1,0,0,Suzie Bates,5,3,3,1,0
40488,Left,Nicole Bolton,0,Sweep,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Length Ball,Middle Stump,Around,Hurricanes,0,Not Out,,Short Leg,,0,1,0,0,Suzie Bates,5,4,4,1,0
40488,Left,Nicole Bolton,0,Cut,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Back of a Length,Middle Stump,Around,Hurricanes,0,Not Out,,Bowler,Amy Satterthwaite,0,1,0,0,Suzie Bates,5,5,5,1,0
40488,Left,Nicole Bolton,0,Sweep,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Length Ball,Middle Stump,Around,Hurricanes,0,Not Out,,Short Leg,,0,1,0,0,Suzie Bates,5,6,6,1,0
40488,Right,Suzie Bates,0,Drive,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Full Toss,Middle Stump,Over,Hurricanes,0,Caught & Bowled,Striker,Bowler,Katelyn Fryett,0,1,0,0,Nicole Bolton,6,1,1,0,0
40488,Right,Heather Graham,0,Cut,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Point,,0,1,0,0,Nicole Bolton,6,2,2,0,0
40488,Right,Heather Graham,1,Drive,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Half Volley,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Cover,,0,1,0,0,Nicole Bolton,6,3,3,0,0
40488,Left,Nicole Bolton,0,Drive,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Half Volley,Middle Stump,Over,Hurricanes,0,Not Out,,Mid Off,,0,1,0,0,Heather Graham,6,4,4,0,0
40488,Left,Nicole Bolton,1,Flick,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Fine Leg,,0,1,0,0,Heather Graham,6,5,5,0,0
40488,Right,Heather Graham,1,Cut,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Fine Leg,,0,1,0,0,Nicole Bolton,6,6,6,0,0
40488,Right,Heather Graham,2,Drive,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Half Volley,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Cover,,0,1,0,1,Nicole Bolton,7,1,1,0,0
40488,Right,Heather Graham,0,Slog,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Mid Wicket,,1,1,0,0,Nicole Bolton,7,2,1,0,0
40488,Right,Heather Graham,0,Steer,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Backward Point,,0,1,0,0,Nicole Bolton,7,3,2,0,0
40488,Right,Heather Graham,0,Slog,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Long On,,0,1,0,0,Nicole Bolton,7,4,3,0,0
40488,Right,Heather Graham,1,Cut,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Short Fine Leg,,0,1,0,0,Nicole Bolton,7,5,4,0,0
40488,Left,Nicole Bolton,1,Drive,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Half Volley,Middle Stump,Over,Hurricanes,0,Not Out,,Long Off,,0,1,0,0,Heather Graham,7,6,5,0,0
40488,Right,Heather Graham,0,Drive,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Cover,,0,1,0,0,Nicole Bolton,7,7,6,0,0
40488,Left,Nicole Bolton,0,Flick,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Bowler,Katelyn Fryett,0,1,0,0,Heather Graham,8,1,1,0,0
40488,Left,Nicole Bolton,2,Flick,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Square Leg,,0,1,0,0,Heather Graham,8,2,2,0,0
40488,Left,Nicole Bolton,1,Flick,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Leg Gully,,0,1,0,0,Heather Graham,8,3,3,0,0
40488,Right,Heather Graham,0,Drive,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Point,,0,1,0,0,Nicole Bolton,8,4,4,0,0
40488,Right,Heather Graham,1,Cut,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Cover,,0,1,0,0,Nicole Bolton,8,5,5,0,0
40488,Left,Nicole Bolton,1,Flick,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Half Volley,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Heather Graham,8,6,6,0,0
40488,Left,Nicole Bolton,1,Cut,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Cover,,0,1,0,0,Heather Graham,9,1,1,0,0
40488,Right,Heather Graham,1,Drive,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Long Off,,0,1,0,0,Nicole Bolton,9,2,2,0,0
40488,Left,Nicole Bolton,1,Drive,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Full Toss,Middle Stump,Over,Hurricanes,0,Not Out,,Long On,,0,1,0,0,Heather Graham,9,3,3,0,0
40488,Right,Heather Graham,1,Pull,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Nicole Bolton,9,4,4,0,0
40488,Left,Nicole Bolton,1,Drive,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Half Volley,Middle Stump,Over,Hurricanes,0,Not Out,,Long Off,,0,1,0,0,Heather Graham,9,5,5,0,0
40488,Right,Heather Graham,1,Slog,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Nicole Bolton,9,6,6,0,0
40488,Right,Heather Graham,0,Drive,Scorchers,0,Right,Heather Knight,Medium Seam,Full Toss,Middle Stump,Over,Hurricanes,0,Not Out,,Bowler,Heather Knight,0,1,0,0,Nicole Bolton,10,1,1,0,0
40488,Right,Heather Graham,1,Cut,Scorchers,0,Right,Heather Knight,Medium Seam,Half Volley,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Extra Cover,,0,1,0,0,Nicole Bolton,10,2,2,0,0
40488,Left,Nicole Bolton,0,Forward Defensive,Scorchers,0,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Around,Hurricanes,0,Not Out,,Bowler,Heather Knight,0,1,0,0,Heather Graham,10,3,3,0,0
40488,Left,Nicole Bolton,1,Slog,Scorchers,0,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Around,Hurricanes,0,Not Out,,Deep Backward Square Leg,,0,1,0,0,Heather Graham,10,4,4,0,0
40488,Right,Heather Graham,0,Reverse Sweep,Scorchers,0,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Caught,Striker,Wicketkeeper,Georgia Redmayne,0,1,0,0,Nicole Bolton,10,5,5,0,0
40488,Right,Lauren Ebsary,1,Drive,Scorchers,0,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Third Man,,0,1,0,0,Nicole Bolton,10,6,6,0,0
40488,Right,Lauren Ebsary,1,Worked,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Mid Wicket,,0,1,0,0,Nicole Bolton,11,1,1,0,0
40488,Left,Nicole Bolton,1,Cut,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Cover,,0,1,0,0,Lauren Ebsary,11,2,2,0,0
40488,Right,Lauren Ebsary,1,Drive,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Backward Point,,0,1,0,0,Nicole Bolton,11,3,3,0,0
40488,Left,Nicole Bolton,2,Flick,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Fine Leg,,0,1,0,0,Lauren Ebsary,11,4,4,0,0
40488,Left,Nicole Bolton,1,Drive,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Long Off,,0,1,0,0,Lauren Ebsary,11,5,5,0,0
40488,Right,Lauren Ebsary,1,Slog,Scorchers,0,Right,Brooke Hepburn,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Nicole Bolton,11,6,6,0,0
40488,Right,Lauren Ebsary,1,Drive,Scorchers,0,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Long On,,0,1,0,0,Nicole Bolton,12,1,1,0,0
40488,Left,Nicole Bolton,0,Drive,Scorchers,0,Right,Heather Knight,Medium Seam,Half Volley,Middle Stump,Around,Hurricanes,0,Not Out,,Extra Cover,,0,1,0,0,Lauren Ebsary,12,2,2,0,0
40488,Left,Nicole Bolton,0,Pull,Scorchers,0,Right,Heather Knight,Medium Seam,Back of a Length,Middle Stump,Around,Hurricanes,0,Caught,Striker,Mid Wicket,Corinne Hall,0,1,0,0,Lauren Ebsary,12,3,3,0,0
40488,Right,Katherine Brunt,1,Sweep,Scorchers,0,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Fine Leg,,0,1,0,0,Lauren Ebsary,12,4,4,0,0
40488,Right,Lauren Ebsary,0,Pushed,Scorchers,0,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Cover,,0,1,0,0,Katherine Brunt,12,5,5,0,0
40488,Right,Lauren Ebsary,2,Cut,Scorchers,0,Right,Heather Knight,Medium Seam,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Backward Point,,0,1,0,0,Katherine Brunt,12,6,6,0,0
40488,Right,Katherine Brunt,1,Flick,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Square Leg,,0,1,0,0,Lauren Ebsary,13,1,1,0,0
40488,Right,Lauren Ebsary,0,Cut,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Wicketkeeper,Georgia Redmayne,0,1,0,0,Katherine Brunt,13,2,2,0,0
40488,Right,Lauren Ebsary,1,Drive,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Full Toss,Middle Stump,Over,Hurricanes,0,Not Out,,Cover,,0,1,0,0,Katherine Brunt,13,3,3,0,0
40488,Right,Katherine Brunt,1,Sweep,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Full Toss,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Backward Square Leg,,0,1,0,0,Lauren Ebsary,13,4,4,0,0
40488,Right,Lauren Ebsary,1,Worked,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Mid Wicket,,0,1,0,0,Katherine Brunt,13,5,5,0,0
40488,Right,Katherine Brunt,1,Drive,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Extra Cover,,0,1,0,0,Lauren Ebsary,13,6,6,0,0
40488,Right,Katherine Brunt,1,Pushed,Scorchers,0,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Short Extra Cover,,0,1,0,0,Lauren Ebsary,14,1,1,0,0
40488,Right,Lauren Ebsary,1,Pushed,Scorchers,0,Right,Heather Knight,Medium Seam,Yorker,Middle Stump,Over,Hurricanes,0,Not Out,,Mid Off,,0,1,0,0,Katherine Brunt,14,2,2,0,0
40488,Right,Katherine Brunt,4,Drive,Scorchers,1,Right,Heather Knight,Medium Seam,Half Volley,Middle Stump,Over,Hurricanes,0,Not Out,,Long Off,,0,1,0,0,Lauren Ebsary,14,3,3,0,0
40488,Right,Katherine Brunt,4,Sweep,Scorchers,1,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Square Leg,,0,1,0,0,Lauren Ebsary,14,4,4,0,0
40488,Right,Katherine Brunt,0,Pushed,Scorchers,0,Right,Heather Knight,Medium Seam,Back of a Length,Middle Stump,Around,Hurricanes,0,Not Out,,Bowler,Heather Knight,0,1,0,0,Lauren Ebsary,14,5,5,0,0
40488,Right,Katherine Brunt,0,Sweep,Scorchers,0,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Around,Hurricanes,0,Not Out,,Wicketkeeper,Georgia Redmayne,0,1,0,0,Lauren Ebsary,14,6,6,0,1
40488,Right,Katherine Brunt,1,Drive,Scorchers,0,Right,Heather Knight,Medium Seam,Half Volley,Middle Stump,Around,Hurricanes,0,Not Out,,Long On,,0,1,0,0,Lauren Ebsary,14,7,6,0,0
40488,Right,Katherine Brunt,1,Worked,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Short Fine Leg,,0,1,0,0,Lauren Ebsary,15,1,1,0,0
40488,Right,Lauren Ebsary,0,Pushed,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Yorker,Middle Stump,Over,Hurricanes,0,Not Out,,Short Extra Cover,,0,1,0,0,Katherine Brunt,15,2,2,0,0
40488,Right,Lauren Ebsary,1,Drive,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Mid On,Amy Satterthwaite,0,1,0,0,Katherine Brunt,15,3,3,0,0
40488,Right,Katherine Brunt,0,Worked,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Silly Point,,0,1,0,0,Lauren Ebsary,15,4,4,0,0
40488,Right,Katherine Brunt,1,Cut,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Backward Point,,0,1,0,0,Lauren Ebsary,15,5,5,0,0
40488,Right,Lauren Ebsary,0,Sweep,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Fine Leg,,0,1,2,0,Katherine Brunt,15,6,6,0,0
40488,Right,Katherine Brunt,2,Drive,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Long Off,,0,1,0,0,Lauren Ebsary,16,1,1,0,0
40488,Right,Katherine Brunt,0,Slog,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Yorker,Middle Stump,Over,Hurricanes,0,Not Out,,Bowler,Katelyn Fryett,0,1,0,0,Lauren Ebsary,16,2,2,0,0
40488,Right,Katherine Brunt,1,Drive,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Cover,,0,1,0,0,Lauren Ebsary,16,3,3,0,0
40488,Right,Lauren Ebsary,2,Slog,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Long Off,,0,1,0,0,Katherine Brunt,16,4,4,0,0
40488,Right,Lauren Ebsary,1,Pull,Scorchers,0,Right,Katelyn Fryett,Fast Seam,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Katherine Brunt,16,5,5,0,0
40488,Right,Katherine Brunt,4,Slog,Scorchers,1,Right,Katelyn Fryett,Fast Seam,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Long On,,0,1,0,0,Lauren Ebsary,16,6,6,0,0
40488,Right,Lauren Ebsary,1,Worked,Scorchers,0,Right,Hayley Matthews,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Katherine Brunt,17,1,1,0,0
40488,Right,Katherine Brunt,4,Sweep,Scorchers,1,Right,Hayley Matthews,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Fine Leg,,0,1,0,0,Lauren Ebsary,17,2,2,0,0
40488,Right,Katherine Brunt,0,Backward Defensive,Scorchers,0,Right,Hayley Matthews,Off Spin,Back of a Length,Middle Stump,Over,Hurricanes,0,Not Out,,Bowler,Hayley Matthews,0,1,0,0,Lauren Ebsary,17,3,3,0,0
40488,Right,Katherine Brunt,1,Slog,Scorchers,0,Right,Hayley Matthews,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Deep Mid Wicket,Amy Satterthwaite,0,1,0,0,Lauren Ebsary,17,4,4,0,0
40488,Right,Lauren Ebsary,4,Flick,Scorchers,1,Right,Hayley Matthews,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Fine Leg,,0,1,0,0,Katherine Brunt,17,5,5,0,0
40488,Right,Lauren Ebsary,1,Drive,Scorchers,0,Right,Hayley Matthews,Off Spin,Length Ball,Middle Stump,Over,Hurricanes,0,Not Out,,Long Off,,0,1,0,0,Katherine Brunt,17,6,6,0,0
40488,Right,Lauren Ebsary,0,Drive,Scorchers,0,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Around,Hurricanes,0,Not Out,,Mid Off,,0,1,0,0,Katherine Brunt,18,1,1,0,0
40488,Right,Lauren Ebsary,0,Flick,Scorchers,0,Right,Heather Knight,Medium Seam,Half Volley,Middle Stump,Around,Hurricanes,0,Not Out,,Mid On,,0,1,0,0,Katherine Brunt,18,2,2,0,0
40488,Right,Lauren Ebsary,4,Sweep,Scorchers,1,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Around,Hurricanes,0,Not Out,,Fine Leg,,0,1,0,0,Katherine Brunt,18,3,3,0,0
40488,Right,Lauren Ebsary,1,Sweep,Scorchers,0,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Around,Hurricanes,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Katherine Brunt,18,4,4,0,0
40488,Right,Katherine Brunt,6,Slog,Scorchers,1,Right,Heather Knight,Medium Seam,Length Ball,Middle Stump,Around,Hurricanes,0,Not Out,,Deep Mid Wicket,,0,1,0,0,Lauren Ebsary,18,5,5,0,0
40488,Right,Katherine Brunt,1,Pushed,Scorchers,0,Right,Heather Knight,Medium Seam,Yorker,Middle Stump,Around,Hurricanes,0,Not Out,,Mid On,,0,1,0,0,Lauren Ebsary,18,6,6,0,0
40488,Right,Katherine Brunt,0,Drive,Scorchers,0,Right,Amy Satterthwaite,Off Spin,Half Volley,Middle Stump,Over,Hurricanes,0,Not Out,,Cover,,0,1,0,0,Lauren Ebsary,19,1,1,0,0
