mean_p,obs,n
1.8418266143874936e-05,0.0,906
4.3559001767757945e-05,0.0,906
9.600511169901997e-05,0.0,906
0.000269385024691758,0.0,906
0.0007790924396529006,0.0,906
0.0017884141762845107,0.0,906
0.004370560120580975,0.0,906
0.012691943093579138,0.0033112582781456954,906
0.05113178259749028,0.03090507726269316,906
0.3945945046272709,0.4315673289183223,906
