mean_p,obs,n
2.1941547078596474e-05,0.0,4535
0.000761944477354477,0.0,902
0.0018233131554923146,0.0,907
0.005347366617672349,0.005512679162072767,907
0.045267621080326635,0.02547065337763012,903
0.4126189324234321,0.434878587196468,906
