mean_p,obs,n
9.701787628743283e-10,0.01068566340160285,1123
2.153047471217623e-05,0.00725689404934688,689
0.0001671798171552261,0.0,906
0.000570090873611569,0.0,906
0.0024587637836787158,0.0,906
0.009128937068852075,0.0,906
0.041362799995901374,0.03666499246609744,1991
0.04852105316512441,0.048143053645116916,727
0.32360993350143474,0.32781456953642385,906
