mean_p,obs,n
1.9886154651852064e-05,0.0,906
4.714352127508375e-05,0.0,906
0.0001037054724336137,0.0,906
0.0002811015797179897,0.0,906
0.0007502112564397259,0.0,906
0.0017640985881506623,0.0,906
0.004417915313780606,0.0,906
0.012834498102618478,0.0033112582781456954,906
0.0514135195130499,0.033112582781456956,906
0.3941515849570433,0.42935982339955847,906
