mean_p,obs,n
1.4231013324333413e-09,0.0,906
1.2436761996703984e-08,0.0,906
8.669022850879064e-08,0.0,906
1.0287938049726255e-06,0.0,906
2.715331019394935e-05,0.0,906
0.00026727774813550316,0.0,906
0.0013762108609648225,0.0,906
0.007405998620447884,0.0033112582781456954,906
0.05002174743610797,0.03421633554083885,906
0.40668414713941425,0.4282560706401766,906
